,aqi,arithmetic_mean,cbsa,cbsa_code,city,county,county_code,date_local,date_of_last_change,datum,event_type,first_max_hour,first_max_value,latitude,local_site_name,longitude,method,method_code,observation_count,observation_percent,parameter,parameter_code,poc,pollutant_standard,sample_duration,site_address,site_number,state,state_code,units_of_measure,validity_indicator
0,,0.032182,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-01,2020-07-30,WGS84,None,11,0.052,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,22,92.0,Ozone,44201,1,Ozone 1-hour 1979,1 HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
1,40.0,0.030083,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-01,2020-07-30,WGS84,None,9,0.043,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,24,100.0,Ozone,44201,1,Ozone 8-Hour 1997,8-HR RUN AVG BEGIN HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
2,40.0,0.030083,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-01,2020-07-30,WGS84,None,9,0.043,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,24,100.0,Ozone,44201,1,Ozone 8-Hour 2008,8-HR RUN AVG BEGIN HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
3,40.0,0.032471,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-01,2020-07-30,WGS84,None,9,0.043,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,17,100.0,Ozone,44201,1,Ozone 8-hour 2015,8-HR RUN AVG BEGIN HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
4,,0.023409,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-02,2020-07-30,WGS84,None,16,0.029,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,22,92.0,Ozone,44201,1,Ozone 1-hour 1979,1 HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
5,31.0,0.024792,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-02,2020-07-30,WGS84,None,23,0.033,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,24,100.0,Ozone,44201,1,Ozone 8-Hour 1997,8-HR RUN AVG BEGIN HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
6,31.0,0.024792,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-02,2020-07-30,WGS84,None,23,0.033,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,24,100.0,Ozone,44201,1,Ozone 8-Hour 2008,8-HR RUN AVG BEGIN HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
7,31.0,0.027118,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-02,2020-07-30,WGS84,None,23,0.033,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,17,100.0,Ozone,44201,1,Ozone 8-hour 2015,8-HR RUN AVG BEGIN HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
8,,0.039636,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-03,2020-07-30,WGS84,None,12,0.052,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,22,92.0,Ozone,44201,1,Ozone 1-hour 1979,1 HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
9,43.0,0.036417,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-03,2020-07-30,WGS84,None,9,0.046,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,24,100.0,Ozone,44201,1,Ozone 8-Hour 1997,8-HR RUN AVG BEGIN HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
10,43.0,0.036417,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-03,2020-07-30,WGS84,None,9,0.046,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,24,100.0,Ozone,44201,1,Ozone 8-Hour 2008,8-HR RUN AVG BEGIN HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
11,43.0,0.035765,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-03,2020-07-30,WGS84,None,9,0.046,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,17,100.0,Ozone,44201,1,Ozone 8-hour 2015,8-HR RUN AVG BEGIN HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
12,,0.034947,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-04,2020-07-30,WGS84,None,14,0.054,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,19,79.0,Ozone,44201,1,Ozone 1-hour 1979,1 HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
13,47.0,0.032,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-04,2020-07-30,WGS84,None,11,0.051,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,18,75.0,Ozone,44201,1,Ozone 8-Hour 1997,8-HR RUN AVG BEGIN HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
14,47.0,0.032,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-04,2020-07-30,WGS84,None,11,0.051,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,18,75.0,Ozone,44201,1,Ozone 8-Hour 2008,8-HR RUN AVG BEGIN HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
15,47.0,0.037538,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-04,2020-07-30,WGS84,None,11,0.051,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,13,76.0,Ozone,44201,1,Ozone 8-hour 2015,8-HR RUN AVG BEGIN HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
16,,0.027714,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-05,2020-07-30,WGS84,None,11,0.043,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,21,88.0,Ozone,44201,1,Ozone 1-hour 1979,1 HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
17,34.0,0.030857,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-05,2020-07-30,WGS84,None,7,0.037,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,21,88.0,Ozone,44201,1,Ozone 8-Hour 1997,8-HR RUN AVG BEGIN HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
18,34.0,0.030857,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-05,2020-07-30,WGS84,None,7,0.037,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,21,88.0,Ozone,44201,1,Ozone 8-Hour 2008,8-HR RUN AVG BEGIN HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
19,34.0,0.031353,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-05,2020-07-30,WGS84,None,7,0.037,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,17,100.0,Ozone,44201,1,Ozone 8-hour 2015,8-HR RUN AVG BEGIN HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
20,,0.037,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-06,2020-07-30,WGS84,None,13,0.054,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,19,79.0,Ozone,44201,1,Ozone 1-hour 1979,1 HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
21,44.0,0.034211,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-06,2020-07-30,WGS84,None,8,0.047,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,19,79.0,Ozone,44201,1,Ozone 8-Hour 1997,8-HR RUN AVG BEGIN HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
22,44.0,0.034211,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-06,2020-07-30,WGS84,None,8,0.047,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,19,79.0,Ozone,44201,1,Ozone 8-Hour 2008,8-HR RUN AVG BEGIN HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
23,44.0,0.03425,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-06,2020-07-30,WGS84,None,8,0.047,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,16,94.0,Ozone,44201,1,Ozone 8-hour 2015,8-HR RUN AVG BEGIN HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
24,,0.032727,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-07,2020-07-30,WGS84,None,14,0.067,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,22,92.0,Ozone,44201,1,Ozone 1-hour 1979,1 HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
25,54.0,0.030375,"San Jose-Sunnyvale-Santa Clara, CA",41940,San Jose,Santa Clara,085,2020-05-07,2020-07-30,WGS84,None,10,0.056,37.348497,San Jose - Jackson,-121.894898,INSTRUMENTAL - ULTRA VIOLET,047,24,100.0,Ozone,44201,1,Ozone 8-Hour 1997,8-HR RUN AVG BEGIN HOUR,158B JACKSON ST,0005,California,06,Parts per million,Y
