,aqi,arithmetic_mean,cbsa,cbsa_code,city,county,county_code,date_local,date_of_last_change,datum,event_type,first_max_hour,first_max_value,latitude,local_site_name,longitude,method,method_code,observation_count,observation_percent,parameter,parameter_code,poc,pollutant_standard,sample_duration,site_address,site_number,state,state_code,units_of_measure,validity_indicator
0,7.0,9.0,"Santa Maria-Santa Barbara, CA",42200,Capitan,Santa Barbara,083,2020-05-31,2020-08-26,WGS84,None,23,9.0,34.48974,Los Flores Canyon #1,-120.04692,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,122,1,100.0,PM10 Total 0-10um STP,81102,3,PM10 24-hour 2006,24-HR BLK AVG,LFC #1-LAS FLORES CANYON,1025,California,06,Micrograms/cubic meter (25 C),Y
1,7.0,8.0,"Santa Maria-Santa Barbara, CA",42200,Capitan,Santa Barbara,083,2020-05-31,2020-08-26,WGS84,Included,23,8.0,34.48974,Los Flores Canyon #1,-120.04692,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,122,1,100.0,PM10 Total 0-10um STP,81102,3,PM10 24-hour 2006,24-HR BLK AVG,LFC #1-LAS FLORES CANYON,1025,California,06,Micrograms/cubic meter (25 C),Y
2,7.0,9.0,"Santa Maria-Santa Barbara, CA",42200,Capitan,Santa Barbara,083,2020-05-31,2020-08-26,WGS84,Excluded,23,9.0,34.48974,Los Flores Canyon #1,-120.04692,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,122,1,100.0,PM10 Total 0-10um STP,81102,3,PM10 24-hour 2006,24-HR BLK AVG,LFC #1-LAS FLORES CANYON,1025,California,06,Micrograms/cubic meter (25 C),Y
3,6.0,6.0,"Santa Maria-Santa Barbara, CA",42200,Capitan,Santa Barbara,083,2020-05-30,2020-08-26,WGS84,None,23,6.0,34.48974,Los Flores Canyon #1,-120.04692,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,122,1,100.0,PM10 Total 0-10um STP,81102,3,PM10 24-hour 2006,24-HR BLK AVG,LFC #1-LAS FLORES CANYON,1025,California,06,Micrograms/cubic meter (25 C),Y
4,6.0,6.0,"Santa Maria-Santa Barbara, CA",42200,Capitan,Santa Barbara,083,2020-05-30,2020-08-26,WGS84,Included,23,6.0,34.48974,Los Flores Canyon #1,-120.04692,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,122,1,100.0,PM10 Total 0-10um STP,81102,3,PM10 24-hour 2006,24-HR BLK AVG,LFC #1-LAS FLORES CANYON,1025,California,06,Micrograms/cubic meter (25 C),Y
5,6.0,6.0,"Santa Maria-Santa Barbara, CA",42200,Capitan,Santa Barbara,083,2020-05-30,2020-08-26,WGS84,Excluded,23,6.0,34.48974,Los Flores Canyon #1,-120.04692,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,122,1,100.0,PM10 Total 0-10um STP,81102,3,PM10 24-hour 2006,24-HR BLK AVG,LFC #1-LAS FLORES CANYON,1025,California,06,Micrograms/cubic meter (25 C),Y
6,1.0,0.0,"Santa Maria-Santa Barbara, CA",42200,Capitan,Santa Barbara,083,2020-05-29,2020-08-26,WGS84,None,23,0.0,34.48974,Los Flores Canyon #1,-120.04692,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,122,1,100.0,PM10 Total 0-10um STP,81102,3,PM10 24-hour 2006,24-HR BLK AVG,LFC #1-LAS FLORES CANYON,1025,California,06,Micrograms/cubic meter (25 C),Y
7,1.0,1.0,"Santa Maria-Santa Barbara, CA",42200,Capitan,Santa Barbara,083,2020-05-29,2020-08-26,WGS84,Included,23,1.0,34.48974,Los Flores Canyon #1,-120.04692,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,122,1,100.0,PM10 Total 0-10um STP,81102,3,PM10 24-hour 2006,24-HR BLK AVG,LFC #1-LAS FLORES CANYON,1025,California,06,Micrograms/cubic meter (25 C),Y
8,1.0,0.0,"Santa Maria-Santa Barbara, CA",42200,Capitan,Santa Barbara,083,2020-05-29,2020-08-26,WGS84,Excluded,23,0.0,34.48974,Los Flores Canyon #1,-120.04692,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,122,1,100.0,PM10 Total 0-10um STP,81102,3,PM10 24-hour 2006,24-HR BLK AVG,LFC #1-LAS FLORES CANYON,1025,California,06,Micrograms/cubic meter (25 C),Y
9,2.0,2.0,"Santa Maria-Santa Barbara, CA",42200,Capitan,Santa Barbara,083,2020-05-28,2020-08-26,WGS84,None,23,2.0,34.48974,Los Flores Canyon #1,-120.04692,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,122,1,100.0,PM10 Total 0-10um STP,81102,3,PM10 24-hour 2006,24-HR BLK AVG,LFC #1-LAS FLORES CANYON,1025,California,06,Micrograms/cubic meter (25 C),Y
