,aqi,arithmetic_mean,cbsa,cbsa_code,city,county,county_code,date_local,date_of_last_change,datum,event_type,first_max_hour,first_max_value,latitude,local_site_name,longitude,method,method_code,observation_count,observation_percent,parameter,parameter_code,poc,pollutant_standard,sample_duration,site_address,site_number,state,state_code,units_of_measure,validity_indicator
0,,0.027826,"Oxnard-Thousand Oaks-Ventura, CA",37100,Not in a city,Ventura,111,2020-05-01,2020-08-14,NAD83,None,11,0.051,34.25239,El Rio-Rio Mesa School #2,-119.143182,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,23,96.0,Ozone,44201,1,Ozone 1-hour 1979,1 HOUR,"545 CENTRAL AVENUE, OXNARD, CA  93030",3001,California,06,Parts per million,Y
1,44.0,0.027917,"Oxnard-Thousand Oaks-Ventura, CA",37100,Not in a city,Ventura,111,2020-05-01,2020-08-14,NAD83,None,9,0.047,34.25239,El Rio-Rio Mesa School #2,-119.143182,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 1997,8-HR RUN AVG BEGIN HOUR,"545 CENTRAL AVENUE, OXNARD, CA  93030",3001,California,06,Parts per million,Y
2,44.0,0.027917,"Oxnard-Thousand Oaks-Ventura, CA",37100,Not in a city,Ventura,111,2020-05-01,2020-08-14,NAD83,None,9,0.047,34.25239,El Rio-Rio Mesa School #2,-119.143182,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 2008,8-HR RUN AVG BEGIN HOUR,"545 CENTRAL AVENUE, OXNARD, CA  93030",3001,California,06,Parts per million,Y
3,44.0,0.031176,"Oxnard-Thousand Oaks-Ventura, CA",37100,Not in a city,Ventura,111,2020-05-01,2020-08-14,NAD83,None,9,0.047,34.25239,El Rio-Rio Mesa School #2,-119.143182,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,17,100.0,Ozone,44201,1,Ozone 8-hour 2015,8-HR RUN AVG BEGIN HOUR,"545 CENTRAL AVENUE, OXNARD, CA  93030",3001,California,06,Parts per million,Y
4,,0.021174,"Oxnard-Thousand Oaks-Ventura, CA",37100,Not in a city,Ventura,111,2020-05-02,2020-08-14,NAD83,None,9,0.04,34.25239,El Rio-Rio Mesa School #2,-119.143182,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,23,96.0,Ozone,44201,1,Ozone 1-hour 1979,1 HOUR,"545 CENTRAL AVENUE, OXNARD, CA  93030",3001,California,06,Parts per million,Y
5,31.0,0.018958,"Oxnard-Thousand Oaks-Ventura, CA",37100,Not in a city,Ventura,111,2020-05-02,2020-08-14,NAD83,None,7,0.034,34.25239,El Rio-Rio Mesa School #2,-119.143182,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 1997,8-HR RUN AVG BEGIN HOUR,"545 CENTRAL AVENUE, OXNARD, CA  93030",3001,California,06,Parts per million,Y
6,31.0,0.018958,"Oxnard-Thousand Oaks-Ventura, CA",37100,Not in a city,Ventura,111,2020-05-02,2020-08-14,NAD83,None,7,0.034,34.25239,El Rio-Rio Mesa School #2,-119.143182,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 2008,8-HR RUN AVG BEGIN HOUR,"545 CENTRAL AVENUE, OXNARD, CA  93030",3001,California,06,Parts per million,Y
7,31.0,0.017941,"Oxnard-Thousand Oaks-Ventura, CA",37100,Not in a city,Ventura,111,2020-05-02,2020-08-14,NAD83,None,7,0.034,34.25239,El Rio-Rio Mesa School #2,-119.143182,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,17,100.0,Ozone,44201,1,Ozone 8-hour 2015,8-HR RUN AVG BEGIN HOUR,"545 CENTRAL AVENUE, OXNARD, CA  93030",3001,California,06,Parts per million,Y
8,,0.020783,"Oxnard-Thousand Oaks-Ventura, CA",37100,Not in a city,Ventura,111,2020-05-03,2020-08-14,NAD83,None,16,0.038,34.25239,El Rio-Rio Mesa School #2,-119.143182,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,23,96.0,Ozone,44201,1,Ozone 1-hour 1979,1 HOUR,"545 CENTRAL AVENUE, OXNARD, CA  93030",3001,California,06,Parts per million,Y
9,31.0,0.02025,"Oxnard-Thousand Oaks-Ventura, CA",37100,Not in a city,Ventura,111,2020-05-03,2020-08-14,NAD83,None,13,0.034,34.25239,El Rio-Rio Mesa School #2,-119.143182,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 1997,8-HR RUN AVG BEGIN HOUR,"545 CENTRAL AVENUE, OXNARD, CA  93030",3001,California,06,Parts per million,Y
