,aqi,arithmetic_mean,cbsa,cbsa_code,city,county,county_code,date_local,date_of_last_change,datum,event_type,first_max_hour,first_max_value,latitude,local_site_name,longitude,method,method_code,observation_count,observation_percent,parameter,parameter_code,poc,pollutant_standard,sample_duration,site_address,site_number,state,state_code,units_of_measure,validity_indicator
10,43.0,0.033583,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-03,2020-08-25,NAD83,None,11,0.046,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 2008,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
11,43.0,0.036235,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-03,2020-08-25,NAD83,None,11,0.046,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,17,100.0,Ozone,44201,1,Ozone 8-hour 2015,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
12,,0.037261,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-04,2020-08-25,NAD83,None,14,0.055,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,23,96.0,Ozone,44201,1,Ozone 1-hour 1979,1 HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
13,47.0,0.038,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-04,2020-08-25,NAD83,None,11,0.051,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 1997,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
14,47.0,0.038,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-04,2020-08-25,NAD83,None,11,0.051,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 2008,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
15,47.0,0.042824,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-04,2020-08-25,NAD83,None,11,0.051,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,17,100.0,Ozone,44201,1,Ozone 8-hour 2015,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
16,,0.036261,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-05,2020-08-25,NAD83,None,12,0.053,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,23,96.0,Ozone,44201,1,Ozone 1-hour 1979,1 HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
17,44.0,0.0345,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-05,2020-08-25,NAD83,None,8,0.047,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 1997,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
18,44.0,0.0345,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-05,2020-08-25,NAD83,None,8,0.047,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 2008,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
19,44.0,0.034059,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-05,2020-08-25,NAD83,None,8,0.047,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,17,100.0,Ozone,44201,1,Ozone 8-hour 2015,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
20,,0.038304,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-06,2020-08-25,NAD83,None,14,0.052,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,23,96.0,Ozone,44201,1,Ozone 1-hour 1979,1 HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
21,46.0,0.038208,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-06,2020-08-25,NAD83,None,12,0.05,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 1997,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
22,46.0,0.038208,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-06,2020-08-25,NAD83,None,12,0.05,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 2008,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
23,46.0,0.041941,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-06,2020-08-25,NAD83,None,12,0.05,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,17,100.0,Ozone,44201,1,Ozone 8-hour 2015,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
24,,0.038429,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-07,2020-08-25,NAD83,None,17,0.054,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,21,88.0,Ozone,44201,1,Ozone 1-hour 1979,1 HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
25,45.0,0.039529,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-07,2020-08-25,NAD83,None,10,0.049,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,17,71.0,Ozone,44201,1,Ozone 8-Hour 1997,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,N
26,45.0,0.039529,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-07,2020-08-25,NAD83,None,10,0.049,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,17,71.0,Ozone,44201,1,Ozone 8-Hour 2008,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,N
27,45.0,0.0443,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-07,2020-08-25,NAD83,None,10,0.049,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,10,59.0,Ozone,44201,1,Ozone 8-hour 2015,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,N
28,,0.036227,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-08,2020-08-25,NAD83,None,11,0.064,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,22,92.0,Ozone,44201,1,Ozone 1-hour 1979,1 HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
29,54.0,0.035875,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-08,2020-08-25,NAD83,None,10,0.056,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 1997,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
30,54.0,0.035875,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-08,2020-08-25,NAD83,None,10,0.056,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 2008,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
31,54.0,0.038765,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-08,2020-08-25,NAD83,None,10,0.056,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,17,100.0,Ozone,44201,1,Ozone 8-hour 2015,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
32,,0.038565,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-09,2020-08-25,NAD83,None,14,0.058,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,23,96.0,Ozone,44201,1,Ozone 1-hour 1979,1 HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
33,46.0,0.037917,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-09,2020-08-25,NAD83,None,9,0.05,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 1997,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
34,46.0,0.037917,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-09,2020-08-25,NAD83,None,9,0.05,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 2008,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
35,46.0,0.039412,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-09,2020-08-25,NAD83,None,9,0.05,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,17,100.0,Ozone,44201,1,Ozone 8-hour 2015,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
36,,0.033522,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-10,2020-08-25,NAD83,None,15,0.04,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,23,96.0,Ozone,44201,1,Ozone 1-hour 1979,1 HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
37,34.0,0.033875,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-10,2020-08-25,NAD83,None,11,0.037,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 1997,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
38,34.0,0.033875,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-10,2020-08-25,NAD83,None,11,0.037,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 2008,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
39,34.0,0.035471,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-10,2020-08-25,NAD83,None,11,0.037,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,17,100.0,Ozone,44201,1,Ozone 8-hour 2015,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
40,,0.035783,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-11,2020-08-25,NAD83,None,12,0.052,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,23,96.0,Ozone,44201,1,Ozone 1-hour 1979,1 HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
41,41.0,0.033458,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-11,2020-08-25,NAD83,None,7,0.044,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 1997,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
42,41.0,0.033458,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-11,2020-08-25,NAD83,None,7,0.044,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 2008,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
43,41.0,0.031529,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-11,2020-08-25,NAD83,None,7,0.044,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,17,100.0,Ozone,44201,1,Ozone 8-hour 2015,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
44,,0.031261,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-12,2020-08-25,NAD83,None,11,0.042,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,23,96.0,Ozone,44201,1,Ozone 1-hour 1979,1 HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
45,35.0,0.031042,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-12,2020-08-25,NAD83,None,9,0.038,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 1997,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
46,35.0,0.031042,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-12,2020-08-25,NAD83,None,9,0.038,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 2008,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
47,35.0,0.032294,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-12,2020-08-25,NAD83,None,9,0.038,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,17,100.0,Ozone,44201,1,Ozone 8-hour 2015,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
48,,0.026913,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-13,2020-08-25,NAD83,None,11,0.036,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,23,96.0,Ozone,44201,1,Ozone 1-hour 1979,1 HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
49,31.0,0.025625,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-13,2020-08-25,NAD83,None,8,0.033,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 1997,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
50,31.0,0.025625,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-13,2020-08-25,NAD83,None,8,0.033,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 2008,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
51,31.0,0.025824,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-13,2020-08-25,NAD83,None,8,0.033,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,17,100.0,Ozone,44201,1,Ozone 8-hour 2015,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
52,,0.025478,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-14,2020-08-25,NAD83,None,12,0.04,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,23,96.0,Ozone,44201,1,Ozone 1-hour 1979,1 HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
53,32.0,0.023792,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-14,2020-08-25,NAD83,None,10,0.035,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 1997,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
54,32.0,0.023792,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-14,2020-08-25,NAD83,None,10,0.035,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 2008,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
55,32.0,0.024294,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-14,2020-08-25,NAD83,None,10,0.035,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,17,100.0,Ozone,44201,1,Ozone 8-hour 2015,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
56,,0.027696,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-15,2020-08-25,NAD83,None,17,0.046,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,23,96.0,Ozone,44201,1,Ozone 1-hour 1979,1 HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
57,38.0,0.028417,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-15,2020-08-25,NAD83,None,11,0.041,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 1997,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
58,38.0,0.028417,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-15,2020-08-25,NAD83,None,11,0.041,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 2008,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
59,38.0,0.032412,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-15,2020-08-25,NAD83,None,11,0.041,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,17,100.0,Ozone,44201,1,Ozone 8-hour 2015,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
60,,0.023478,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-16,2020-08-25,NAD83,None,10,0.035,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,23,96.0,Ozone,44201,1,Ozone 1-hour 1979,1 HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
61,28.0,0.021333,"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,Sacramento,067,2020-05-16,2020-08-25,NAD83,None,7,0.03,38.56844,Sacramento-1309 T Street,-121.49311,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,087,24,100.0,Ozone,44201,1,Ozone 8-Hour 1997,8-HR RUN AVG BEGIN HOUR,"1309 T ST., SACRAMENTO, CA. 95814",0010,California,06,Parts per million,Y
